order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
1488296,51310,train,5,3,10,9
1524190,51311,train,11,1,12,30
945658,51312,train,8,1,11,30
877681,51313,train,8,2,13,1
2902271,51315,train,10,1,9,15
399146,51317,train,14,2,22,9
2137111,51320,train,5,2,17,16
2802173,51321,train,18,3,18,16
1144687,51322,train,13,6,12,30
1195495,51323,train,5,1,14,7
3375659,51325,train,53,6,8,6
803279,51326,train,18,4,9,5
3375775,51327,train,4,4,11,17
353046,51328,train,6,0,12,30
752147,51330,train,11,3,15,23
1070238,51332,train,15,1,13,13
2848100,51333,train,80,0,16,1
2876710,51334,train,7,6,15,21
335354,51336,train,12,1,13,25
76208,51337,train,12,2,16,20
2136584,51338,train,62,4,15,9
2581501,51339,train,13,0,16,30
2395408,51340,train,23,4,10,3
1806642,51345,train,47,2,12,28
816410,51346,train,6,4,11,17
387461,51347,train,6,5,7,30
963499,51349,train,5,5,12,4
1144944,51350,train,4,4,7,30
943665,51351,train,12,6,8,30
1860984,51352,train,12,5,9,30
1615087,51353,train,18,4,17,19
2381725,51354,train,4,2,14,23
2103481,51355,train,5,2,9,30
1809078,51357,train,4,4,16,16
1952778,51361,train,5,1,16,30
2376891,51363,train,32,0,15,10
2467395,51364,train,20,4,17,5
1823333,51365,train,27,1,19,5
1329209,51366,train,11,4,10,30
2473878,51367,train,5,3,14,9
1300451,51369,train,7,0,21,30
3054274,51370,train,15,5,15,3
3348808,51371,train,37,4,22,4
3208305,51372,train,8,0,14,30
1533011,51376,train,12,6,17,13
1097363,51378,train,36,6,18,28
73939,51379,train,10,6,13,7
656428,51384,train,30,2,11,5
1336912,51386,train,7,1,21,14
1874400,51387,train,4,3,13,5
1288934,51388,train,6,1,11,18
3418905,51389,train,39,4,9,9
2727550,51391,train,22,1,10,8
885508,51392,train,6,0,10,1
1258411,51393,train,25,3,15,12
464015,51395,train,6,4,18,24
2881682,51396,train,6,0,12,30
2157211,51400,train,6,4,13,10
1396716,51401,train,5,6,22,7
2854187,51402,train,12,2,17,13
124983,51404,train,34,5,17,18
1894376,51405,train,4,1,16,25
2803042,51406,train,28,0,10,30
2452433,51407,train,20,1,10,7
377409,51409,train,63,2,11,5
691342,51412,train,6,4,8,13
3232231,51414,train,22,6,15,24
1391938,51415,train,5,6,9,0
746743,51417,train,4,4,13,30
3391185,51418,train,4,0,16,15
759061,51419,train,8,4,19,12
1549332,51420,train,6,0,22,18
1108709,51421,train,4,0,15,30
727218,51423,train,5,1,11,21
1633127,51424,train,26,0,10,12
2415270,51425,train,6,6,9,30
2375902,51426,train,4,4,15,9
1804925,51428,train,4,0,14,30
2357009,51430,train,23,3,16,6
1671848,51431,train,12,1,10,7
3191041,51432,train,61,6,18,2
1234539,51433,train,6,0,12,4
2339134,51437,train,100,6,1,3
2543110,51440,train,18,2,14,2
3006594,51446,train,12,1,16,8
2276770,51447,train,13,2,10,30
1110547,51451,train,24,3,9,4
2661127,51453,train,33,2,9,6
1711527,51454,train,19,3,15,30
3067929,51455,train,4,6,14,23
2466410,51456,train,4,2,14,30
1315553,51457,train,34,0,9,30
2642366,51458,train,8,1,12,30
2286351,51459,train,20,2,18,7
2085098,51460,train,12,3,8,30
857338,51462,train,20,6,19,13
69942,51463,train,10,4,17,13
1859023,51464,train,21,0,7,8
630292,51465,train,18,0,20,17
626129,51466,train,20,0,17,8
3116261,51469,train,57,4,12,3
2187420,51470,train,61,1,19,2
996695,51471,train,11,0,14,10
98909,51472,train,7,3,6,7
3230302,51475,train,7,5,11,30
101540,51476,train,4,3,11,30
603149,51477,train,9,6,17,9
1987934,51480,train,18,0,15,11
812420,51481,train,4,4,16,30
3260049,51483,train,9,1,18,30
3216255,51485,train,11,0,12,8
931156,51486,train,6,6,17,30
2380702,51488,train,11,0,16,9
3135112,51489,train,16,1,18,8
1656349,51490,train,32,0,9,7
3199445,51491,train,5,1,7,30
2888001,51492,train,6,0,14,9
2038466,51493,train,4,4,13,10
1423171,51494,train,6,5,17,4
2535263,51495,train,23,2,15,30
1550765,51496,train,28,0,20,6
1981211,51498,train,39,6,12,30
3323577,51499,train,40,5,15,28
3391279,51501,train,6,6,17,5
1127390,51502,train,11,6,11,22
2126579,51503,train,8,6,15,30
2021881,51504,train,5,2,18,9
3419306,51506,train,29,5,13,4
1998317,51507,train,40,0,13,12
845526,51509,train,10,0,11,30
3301316,51511,train,10,0,11,18
2038547,51513,train,38,6,14,7
628013,51514,train,7,2,8,30
2565375,51516,train,9,4,12,30
2544543,51517,train,10,5,20,23
2444046,51518,train,4,6,11,6
1703647,51521,train,20,6,15,13
3390482,51522,train,31,5,11,14
2261446,51524,train,23,1,16,29
31557,51525,train,4,5,11,2
1113163,51526,train,5,3,16,5
1037893,51527,train,16,1,15,5
2147244,51528,train,23,3,12,11
3208504,51530,train,18,0,9,30
664653,51532,train,4,6,12,13
2808593,51533,train,10,5,10,15
898233,51534,train,4,4,11,20
679415,51536,train,5,6,18,30
2479405,51540,train,6,1,14,30
2449799,51542,train,8,1,11,1
2196813,51544,train,6,5,11,16
1821307,51545,train,29,3,21,5
490448,51546,train,7,2,7,18
3084347,51547,train,4,2,10,9
283739,51549,train,68,4,9,6
2318816,51550,train,14,5,14,24
2473734,51556,train,17,3,16,14
352319,51557,train,12,0,12,30
2832847,51558,train,8,1,13,6
2738402,51559,train,10,5,17,16
1283458,51560,train,4,0,18,9
1131980,51561,train,6,4,16,9
611265,51562,train,27,1,22,4
2569197,51563,train,50,5,10,4
346408,51565,train,4,3,8,8
2549790,51566,train,49,6,16,24
3046398,51567,train,13,2,14,6
1280584,51568,train,7,1,21,30
3087647,51569,train,18,1,7,21
419919,51574,train,29,2,18,17
1600272,51578,train,4,0,14,30
3288367,51579,train,32,6,10,11
3154647,51580,train,20,3,19,3
2674278,51581,train,4,4,14,30
2823945,51582,train,4,4,10,30
1944275,51584,train,13,0,12,30
1915958,51586,train,4,3,18,4
2667070,51587,train,12,5,22,4
725486,51588,train,40,3,18,2
1935527,51589,train,12,6,15,14
230195,51594,train,100,2,16,0
3379914,51595,train,5,2,14,9
1348435,51596,train,32,0,10,16
1876082,51598,train,11,2,14,7
1038102,51599,train,12,3,14,20
180304,51600,train,6,6,8,30
315956,51601,train,80,2,13,25
3383128,51602,train,6,1,14,6
521853,51603,train,48,0,18,1
940992,51604,train,9,2,16,8
2387148,51605,train,48,1,10,7
1795290,51606,train,4,3,9,30
1965057,51609,train,22,4,16,17
3354072,51610,train,7,6,18,20
2375828,51611,train,5,1,13,9
2655601,51613,train,15,1,20,30
3085422,51614,train,11,0,16,15
2151380,51617,train,5,1,16,30
675453,51618,train,38,6,15,6
1826510,51619,train,13,2,13,30
1272957,51620,train,55,0,7,5
637450,51621,train,9,1,10,11
520937,51622,train,7,3,16,30
1855787,51626,train,4,5,22,20
856713,51627,train,5,3,8,7
2333182,51629,train,40,5,18,14
1659101,51630,train,21,0,17,2
1150773,51631,train,28,0,12,4
1710216,51633,train,9,5,17,14
1636107,51634,train,7,2,14,5
3248825,51636,train,6,4,10,30
69731,51638,train,4,2,19,2
1338241,51639,train,4,6,17,30
1911190,51641,train,10,3,13,30
56108,51644,train,38,3,13,16
2350410,51646,train,66,3,13,4
3234195,51647,train,17,2,15,24
2307540,51649,train,6,6,10,30
2860746,51650,train,18,0,8,8
3387192,51652,train,9,2,12,30
2741555,51653,train,17,5,17,4
689712,51655,train,7,2,17,30
1725588,51657,train,4,0,23,12
3340838,51658,train,10,1,8,12
3032477,51660,train,4,1,9,30
2908603,51666,train,6,6,15,8
172568,51669,train,9,0,20,27
1244097,51670,train,4,0,16,14
1276275,51671,train,4,2,9,30
2328327,51673,train,16,4,20,30
2852621,51675,train,12,6,11,30
1027456,51677,train,8,4,11,30
1376384,51678,train,11,2,22,15
1868495,51680,train,18,5,17,20
1365121,51681,train,4,5,11,30
3167261,51683,train,8,6,17,30
1003090,51684,train,24,5,11,29
1171690,51685,train,14,5,11,6
1140822,51686,train,38,6,8,7
245081,51689,train,15,0,8,30
1673676,51690,train,4,4,12,13
1244686,51693,train,15,5,11,30
1999589,51694,train,16,0,12,13
443324,51695,train,6,5,23,6
2868883,51696,train,5,4,16,25
1398600,51698,train,12,1,15,30
1937235,51699,train,8,5,17,21
2460960,51700,train,43,4,18,1
1554294,51702,train,8,2,18,30
1918936,51703,train,12,3,10,30
1955269,51704,train,80,6,11,9
2781889,51705,train,29,4,19,15
173025,51706,train,81,2,8,5
2897555,51707,train,4,1,19,6
271611,51709,train,18,1,9,20
1394331,51710,train,25,0,9,5
777991,51711,train,19,0,13,7
3025023,51712,train,59,1,14,5
791780,51713,train,20,3,11,26
1884139,51718,train,22,4,16,1
521784,51719,train,57,5,16,9
2418940,51724,train,14,0,11,1
1063742,51725,train,4,0,8,30
2345392,51727,train,8,0,13,6
651419,51728,train,7,4,10,6
2079249,51729,train,6,0,23,30
1334183,51732,train,5,0,18,21
141277,51734,train,23,3,15,30
874301,51735,train,8,1,12,16
1830522,51737,train,16,0,11,30
291009,51740,train,5,2,8,12
2876571,51741,train,10,0,11,30
754110,51742,train,6,0,10,5
2709484,51744,train,13,4,13,30
3298862,51745,train,4,0,11,21
486818,51747,train,6,2,15,30
562964,51748,train,34,6,12,8
1028560,51749,train,8,2,16,30
2803869,51750,train,13,0,16,19
2282320,51751,train,13,3,8,30
3222649,51752,train,11,0,9,14
585816,51753,train,33,4,15,5
1979819,51754,train,7,5,13,24
2295436,51755,train,4,4,18,21
3037677,51756,train,4,4,20,18
2709946,51757,train,10,3,17,24
1160017,51758,train,11,1,7,14
2039571,51760,train,31,0,14,5
2322987,51761,train,7,6,21,13
2682111,51762,train,9,1,17,26
1139630,51763,train,11,3,18,17
2489462,51764,train,9,6,18,30
2539133,51765,train,60,2,15,3
2155833,51766,train,6,0,17,22
2684727,51768,train,6,5,10,5
361914,51770,train,9,1,15,8
1481715,51772,train,15,4,13,21
2498335,51773,train,20,0,17,7
3390625,51774,train,7,3,10,29
2591481,51777,train,19,4,12,30
690910,51778,train,28,5,13,4
751263,51780,train,69,3,15,6
2061765,51782,train,61,6,17,3
365144,51783,train,26,0,14,14
3067966,51784,train,11,2,13,30
2350714,51786,train,7,6,12,8
2566437,51787,train,30,0,14,7
2906191,51788,train,8,0,13,17
1427694,51791,train,4,3,15,30
1283994,51792,train,6,6,15,13
351149,51793,train,6,5,13,9
946589,51794,train,4,0,16,30
901065,51796,train,5,6,19,30
1342132,51801,train,10,5,20,23
551180,51802,train,9,0,17,3
51827,51803,train,17,2,12,13
2361678,51804,train,15,1,10,11
920714,51805,train,11,6,12,18
1089324,51806,train,27,5,21,19
2203565,51808,train,7,6,11,30
3173017,51809,train,12,6,12,7
3266536,51810,train,4,1,11,25
107392,51811,train,21,2,8,14
2347389,51812,train,9,2,7,30
1058143,51813,train,16,3,7,9
326926,51814,train,44,4,5,30
1343766,51815,train,37,2,17,4
339871,51817,train,12,0,16,10
468982,51819,train,5,0,14,3
234637,51820,train,4,6,8,30
1753693,51822,train,6,6,16,19
1590951,51824,train,11,1,11,21
830551,51825,train,14,0,11,3
2867936,51829,train,30,2,11,10
1350681,51830,train,5,0,14,9
2016185,51831,train,4,5,18,30
1315759,51832,train,12,3,14,4
1550144,51833,train,39,0,18,14
825822,51835,train,5,1,14,11
2097828,51836,train,84,2,19,30
799689,51838,train,25,6,13,21
1342202,51840,train,17,6,17,5
651370,51841,train,27,3,13,30
1569642,51842,train,7,4,15,30
3359235,51843,train,29,4,17,30
202701,51844,train,10,3,17,10
1714508,51845,train,8,1,23,30
785921,51846,train,5,0,11,7
455015,51849,train,10,0,15,30
184772,51850,train,6,6,8,8
2342177,51851,train,4,2,17,17
2113105,51853,train,60,6,20,4
1734218,51854,train,46,4,20,30
447793,51858,train,5,5,12,10
1664998,51859,train,10,1,16,11
198251,51860,train,9,5,18,30
2724420,51861,train,4,6,8,30
1529111,51862,train,31,0,14,12
1933495,51863,train,72,4,16,12
188023,51865,train,6,3,12,10
1148530,51866,train,28,0,13,14
1442234,51869,train,13,3,18,30
3150923,51874,train,16,6,14,6
2339325,51876,train,48,0,14,5
2120119,51877,train,10,2,8,30
1833461,51878,train,5,4,13,30
529842,51880,train,23,6,19,30
1874542,51881,train,11,4,18,30
2694856,51882,train,7,0,16,30
979519,51883,train,27,0,13,12
30294,51885,train,11,1,14,30
1234554,51887,train,5,3,19,10
1058163,51888,train,6,6,15,11
911213,51889,train,7,5,19,1
3362212,51891,train,6,1,17,30
2406586,51893,train,5,5,12,13
2505732,51895,train,4,2,14,30
1440182,51897,train,8,5,11,30
720512,51898,train,4,1,15,30
1029386,51900,train,19,4,13,27
258300,51902,train,9,5,15,25
2648200,51903,train,8,6,13,6
1855093,51904,train,6,4,17,7
3154923,51906,train,49,2,10,4
1242010,51907,train,24,5,15,30
2254076,51911,train,39,3,12,5
1881671,51913,train,6,2,18,20
2544357,51914,train,11,2,9,30
110171,51915,train,32,1,14,11
2573653,51916,train,21,6,20,30
2848023,51917,train,20,3,12,14
1294798,51918,train,12,0,13,1
2052343,51923,train,56,0,9,30
1951882,51924,train,4,1,18,18
918390,51927,train,7,5,14,0
2866231,51928,train,35,0,20,30
1456445,51929,train,17,4,20,26
3335808,51930,train,5,4,10,30
3313847,51932,train,22,2,12,4
452544,51933,train,19,2,10,7
45845,51934,train,17,6,13,12
1315565,51936,train,4,5,16,19
1152717,51937,train,5,6,15,30
547268,51939,train,17,1,7,6
489933,51940,train,8,4,12,30
1176440,51943,train,9,5,11,21
2332291,51944,train,5,1,15,30
1367500,51945,train,13,2,8,30
198375,51946,train,6,2,13,3
1649127,51947,train,25,0,9,2
2840798,51948,train,7,4,8,24
219848,51949,train,10,6,14,30
574385,51950,train,17,2,16,13
1368209,51951,train,5,6,14,30
1007079,51953,train,9,2,10,12
1188408,51954,train,4,3,10,2
332338,51955,train,12,6,16,29
3484,51956,train,14,0,15,18
2166360,51957,train,9,4,17,30
2555810,51958,train,4,5,17,11
3129579,51960,train,20,1,18,20
1564568,51962,train,67,6,19,6
3282560,51969,train,11,0,10,30
915570,51970,train,9,5,19,13
488008,51972,train,15,1,8,15
2162512,51974,train,6,3,9,6
3102299,51975,train,10,4,18,16
3111905,51976,train,20,0,5,1
3393337,51977,train,4,2,12,11
2178409,51978,train,10,2,22,5
3136028,51979,train,40,1,12,7
928110,51983,train,20,2,8,13
1906129,51984,train,8,1,9,30
2987770,51985,train,6,0,13,30
650939,51988,train,12,3,20,9
1285029,51991,train,4,0,2,30
1881193,51992,train,18,1,6,16
3012085,51993,train,6,1,21,30
2044731,51994,train,27,6,11,8
3302145,51995,train,25,4,18,3
919546,51996,train,17,5,21,2
3385719,51997,train,10,3,7,12
1300176,51999,train,11,4,14,20
898696,52000,train,5,0,7,30
2046694,52001,train,7,5,15,30
2417439,52002,train,5,3,19,30
3020342,52004,train,20,4,11,6
1448001,52005,train,5,4,6,30
2255294,52006,train,12,6,11,17
367452,52007,train,5,2,14,8
620751,52008,train,48,5,21,6
985700,52011,train,18,6,16,30
2095060,52012,train,29,2,11,2
89062,52015,train,18,4,7,2
1542326,52016,train,37,2,18,11
347325,52019,train,4,5,12,30
33622,52020,train,10,1,6,15
2682691,52022,train,16,3,13,20
583693,52024,train,11,6,14,15
2292365,52026,train,5,1,12,30
1460917,52028,train,18,0,10,15
810997,52032,train,6,1,7,4
1294297,52033,train,10,2,16,4
794069,52034,train,11,6,17,21
2159975,52035,train,6,0,19,29
1499323,52036,train,28,0,17,17
1472068,52037,train,11,0,14,8
1282597,52038,train,26,2,14,8
1157155,52042,train,11,0,14,9
886915,52046,train,14,1,13,24
1723609,52047,train,8,0,16,30
2347534,52048,train,48,1,10,7
262132,52049,train,10,1,10,30
2333564,52054,train,5,2,15,30
996302,52058,train,7,6,9,30
265025,52059,train,9,2,21,13
1308998,52061,train,29,0,12,20
2772941,52062,train,27,0,10,18
2361036,52064,train,5,4,10,1
2747729,52066,train,10,0,11,30
1953962,52068,train,20,1,14,15
2349734,52069,train,5,0,8,5
826521,52071,train,6,5,22,18
3307009,52072,train,7,3,11,30
2202600,52075,train,14,4,22,10
1206190,52076,train,11,0,13,2
1148523,52077,train,6,6,15,30
2815959,52079,train,33,3,16,3
3331982,52080,train,5,0,14,30
1132678,52082,train,20,5,6,24
1053535,52083,train,9,0,21,30
1892424,52084,train,64,5,14,3
2407440,52085,train,16,0,14,7
2692571,52086,train,11,3,16,30
2833095,52088,train,12,1,17,30
447488,52091,train,25,0,12,13
1896849,52092,train,20,1,17,1
1822108,52094,train,4,0,16,3
294037,52098,train,9,6,18,27
186476,52099,train,6,1,18,30
3226428,52100,train,4,4,17,12
580822,52101,train,55,0,19,0
207200,52102,train,7,0,15,20
1659933,52103,train,9,4,14,30
2774075,52104,train,9,6,11,14
560337,52105,train,4,4,16,6
3188190,52106,train,38,5,0,2
2625718,52109,train,18,5,20,6
427973,52110,train,15,3,18,12
1884280,52111,train,15,1,10,30
2626396,52113,train,11,5,13,21
160665,52115,train,4,2,15,16
204436,52117,train,7,5,12,30
584756,52118,train,33,0,13,6
3325158,52119,train,14,2,19,30
3419151,52120,train,6,5,15,25
2099648,52121,train,49,6,13,7
594230,52122,train,26,2,16,14
1174306,52123,train,47,6,16,27
529461,52124,train,24,4,13,15
207887,52128,train,11,4,14,30
3276293,52129,train,17,3,21,10
736936,52132,train,20,5,13,26
404348,52133,train,4,0,10,30
1143450,52134,train,4,3,14,22
164317,52135,train,5,0,14,30
114750,52136,train,100,4,14,1
82430,52138,train,6,1,12,30
2432013,52139,train,14,1,20,30
2518474,52140,train,12,6,11,21
72234,52142,train,4,4,20,2
2723836,52143,train,19,4,15,4
160759,52144,train,12,0,15,5
2382339,52145,train,6,6,16,30
3036891,52146,train,5,5,6,9
492438,52148,train,6,3,14,30
1030046,52149,train,13,3,10,26
2200002,52150,train,10,1,9,30
694261,52152,train,80,6,18,3
679738,52153,train,14,4,13,10
2582849,52156,train,6,6,9,4
1267465,52157,train,27,0,15,1
375121,52158,train,4,1,10,25
3032684,52159,train,5,2,11,27
2576469,52161,train,19,4,18,1
3258366,52163,train,13,5,9,11
360069,52165,train,7,6,7,28
226467,52166,train,5,3,17,9
1364274,52167,train,80,0,15,7
2795227,52169,train,5,6,16,30
643971,52170,train,5,6,18,30
304025,52171,train,8,0,11,12
2099119,52173,train,7,6,16,21
1148259,52174,train,5,6,13,28
1156448,52176,train,38,1,20,9
1183178,52177,train,88,4,7,8
1031836,52178,train,15,0,15,10
2507222,52179,train,9,1,17,14
626258,52182,train,26,0,7,14
1350892,52184,train,4,0,17,30
2783572,52186,train,11,4,19,30
531608,52187,train,15,4,19,20
3130165,52189,train,21,0,15,21
1485790,52190,train,13,0,15,4
427933,52191,train,12,0,12,30
2275543,52192,train,8,3,11,7
1535878,52193,train,5,0,15,7
2841249,52195,train,49,0,12,6
797209,52197,train,5,2,16,30
3121846,52201,train,11,1,11,30
737457,52203,train,17,0,13,0
683001,52204,train,4,1,12,14
1590507,52205,train,49,1,9,7
357190,52207,train,22,0,11,2
1467545,52209,train,4,4,8,2
2119913,52213,train,5,2,9,30
2465639,52214,train,4,3,11,8
1016040,52218,train,15,0,14,30
3184899,52221,train,8,3,9,10
1947548,52222,train,22,0,11,9
1014346,52223,train,20,5,16,11
3298893,52224,train,6,4,19,14
2731619,52226,train,11,0,9,30
1449267,52227,train,6,0,13,23
1328690,52228,train,24,1,7,21
2902913,52229,train,28,0,11,7
477862,52230,train,24,5,9,1
2023371,52231,train,6,0,12,28
3356266,52233,train,49,4,8,5
2854650,52235,train,4,5,14,30
982022,52236,train,5,5,14,12
2760402,52237,train,27,1,14,30
876134,52239,train,15,3,11,21
2306501,52240,train,6,5,12,18
2114635,52241,train,10,0,10,30
867996,52242,train,8,4,15,30
1568800,52243,train,48,5,10,4
3227753,52246,train,8,3,15,29
2491906,52247,train,24,5,8,16
237108,52251,train,11,6,14,30
1701780,52252,train,8,5,11,30
2684065,52253,train,5,4,13,9
163692,52254,train,51,5,12,30
1296226,52257,train,11,6,10,6
1036271,52259,train,67,3,19,3
326267,52260,train,55,4,10,6
2226919,52262,train,10,2,11,8
2591137,52264,train,46,0,10,18
1535432,52265,train,16,6,16,7
1395839,52266,train,11,3,19,30
1892857,52267,train,8,5,9,11
870107,52269,train,4,2,20,30
3340309,52271,train,11,2,10,0
871324,52272,train,9,6,22,15
698169,52273,train,4,6,17,30
2394784,52274,train,22,4,18,0
246945,52275,train,5,6,9,30
56375,52276,train,11,1,15,30
2340952,52277,train,23,6,14,14
395295,52278,train,5,2,18,7
1664490,52280,train,6,0,14,7
801247,52283,train,13,3,13,20
2834686,52284,train,8,6,10,24
1875280,52285,train,11,5,15,30
249293,52286,train,25,2,14,30
2065289,52288,train,12,4,9,5
1566813,52290,train,45,0,19,9
1606520,52291,train,33,1,14,8
3353654,52292,train,11,6,17,30
347744,52293,train,52,6,11,8
2932752,52294,train,21,1,11,5
1424268,52297,train,23,4,9,13
1439449,52299,train,4,0,11,30
1925358,52300,train,31,5,18,8
2753086,52302,train,38,5,12,9
1790426,52303,train,4,3,15,8
4347,52304,train,4,3,16,19
394389,52305,train,5,4,12,30
682869,52306,train,27,5,8,8
3040640,52307,train,26,6,18,3
2317048,52313,train,11,0,10,10
2158164,52314,train,5,0,10,16
560993,52321,train,5,3,15,15
1868004,52322,train,12,0,14,30
886141,52323,train,5,3,8,6
1787538,52326,train,10,3,18,20
2867267,52327,train,30,3,12,3
1589025,52328,train,4,5,14,8
1159773,52329,train,4,3,17,30
868130,52331,train,37,0,22,22
3001898,52333,train,4,4,9,30
2163997,52334,train,62,0,7,5
597681,52335,train,18,2,9,8
15493,52336,train,9,0,21,6
2266075,52337,train,49,1,14,6
2206252,52340,train,69,6,10,7
1653513,52341,train,4,4,8,4
799105,52342,train,34,3,20,2
3353315,52348,train,13,1,8,0
2849681,52350,train,15,0,12,7
1360699,52351,train,15,1,9,30
407613,52353,train,10,6,9,29
511194,52354,train,4,0,12,30
991726,52355,train,11,6,14,7
3204002,52356,train,9,3,13,16
1751731,52357,train,7,6,10,30
1969829,52358,train,9,1,12,6
1534989,52360,train,21,0,14,7
1571937,52365,train,16,6,13,6
955881,52366,train,7,5,8,6
1094583,52367,train,5,3,14,30
192872,52369,train,6,5,2,9
1363582,52370,train,13,0,10,30
1134233,52371,train,6,2,19,1
1275725,52372,train,13,0,15,29
2878875,52373,train,16,0,10,1
637861,52375,train,38,0,18,18
2483635,52377,train,12,3,16,30
821307,52378,train,8,2,22,30
2592006,52379,train,5,0,8,30
771604,52380,train,17,2,18,22
2692421,52381,train,6,1,13,30
932225,52382,train,21,3,12,30
2466763,52385,train,76,0,14,6
950395,52387,train,8,6,20,21
1077027,52388,train,10,0,18,30
655820,52389,train,8,1,16,30
2820393,52390,train,5,4,8,30
1044008,52391,train,9,3,18,30
436119,52392,train,6,5,7,30
2446989,52393,train,4,4,13,30
996006,52396,train,7,1,14,30
1077206,52398,train,26,3,3,30
2802887,52399,train,16,1,11,7
2153944,52401,train,26,0,12,22
950057,52403,train,6,0,10,30
951562,52406,train,4,1,13,30
1727790,52410,train,21,0,7,17
3233036,52413,train,6,5,12,30
846125,52414,train,8,6,7,30
632156,52416,train,36,1,14,12
1942825,52417,train,16,1,20,12
1962597,52418,train,7,3,16,12
1027633,52419,train,4,4,13,30
3043166,52420,train,7,0,15,30
548147,52421,train,10,0,16,28
835761,52424,train,5,2,13,30
784025,52426,train,5,5,13,7
3380042,52427,train,11,5,15,9
489962,52431,train,27,4,21,1
1446440,52432,train,6,5,16,12
2905708,52433,train,9,6,18,13
1215742,52434,train,6,5,9,28
1606036,52436,train,9,0,16,6
2722314,52437,train,11,3,22,30
762028,52438,train,69,3,16,2
1301081,52439,train,28,6,21,5
1433421,52440,train,43,4,18,18
1998739,52441,train,34,0,10,30
1667124,52443,train,23,3,17,8
1247313,52444,train,20,2,18,22
2855189,52445,train,8,0,12,30
2778899,52446,train,16,5,9,9
2093948,52448,train,4,0,15,23
864821,52449,train,21,6,15,17
3319223,52451,train,34,5,10,7
2686701,52452,train,5,3,18,3
2533932,52453,train,6,2,17,0
348069,52454,train,7,0,9,30
1204686,52456,train,35,4,19,18
1638631,52457,train,5,1,10,30
2058303,52458,train,9,3,10,30
1263922,52459,train,35,0,11,19
2904042,52460,train,7,0,15,30
2357018,52461,train,10,6,9,30
516769,52466,train,10,2,18,30
658492,52469,train,17,0,15,12
492841,52470,train,12,5,9,18
3159839,52472,train,32,2,9,30
975192,52473,train,16,1,17,30
3042513,52475,train,4,5,19,3
1473116,52476,train,4,2,19,30
258321,52477,train,31,0,14,4
702983,52478,train,27,6,10,6
1973136,52479,train,12,4,15,13
284768,52481,train,11,0,12,9
2901028,52482,train,13,2,8,9
2547651,52483,train,8,6,20,30
2779155,52484,train,4,5,9,5
402617,52485,train,5,0,15,30
1732599,52487,train,5,3,12,30
1308624,52490,train,20,4,9,29
3199971,52491,train,4,6,9,13
2888795,52492,train,11,1,12,7
1725066,52494,train,18,3,9,6
2746081,52495,train,8,0,16,30
501510,52497,train,16,2,4,4
1645761,52498,train,10,2,15,1
2556494,52499,train,6,2,17,30
1264048,52501,train,36,1,11,21
696909,52502,train,6,2,11,30
2981157,52505,train,20,0,9,7
1939367,52506,train,16,3,9,12
410887,52507,train,4,4,10,13
2230341,52508,train,6,3,13,10
2934458,52509,train,6,4,16,30
1528237,52510,train,5,3,15,30
2267762,52512,train,5,1,17,30
2363789,52513,train,7,2,11,14
1103608,52516,train,17,0,13,20
2222772,52520,train,6,0,15,6
2630741,52521,train,7,5,12,30
2084918,52522,train,4,4,15,30
265794,52523,train,5,2,16,10
1001825,52524,train,12,2,8,30
1292371,52529,train,74,0,6,8
774544,52531,train,14,0,11,30
3414008,52533,train,7,2,14,12
1573723,52536,train,40,3,16,3
1967520,52537,train,4,2,13,27
179960,52538,train,17,5,17,5
2546836,52539,train,10,6,12,19
100408,52540,train,66,0,10,4
3086655,52542,train,5,1,22,30
1070608,52543,train,12,5,17,24
815115,52545,train,4,6,18,1
3196446,52548,train,19,0,18,5
435387,52549,train,15,0,22,30
288849,52550,train,43,5,8,7
486806,52552,train,19,5,12,8
394786,52553,train,19,3,6,22
1939093,52554,train,5,1,16,13
2460327,52555,train,17,1,17,29
1378719,52557,train,26,1,21,14
1192105,52558,train,12,6,18,30
1984447,52559,train,10,5,16,7
1401212,52560,train,30,1,9,6
84614,52561,train,8,6,1,6
1967227,52562,train,11,0,8,6
1091899,52563,train,4,4,10,2
509623,52564,train,47,3,14,7
488346,52565,train,20,3,15,30
251502,52567,train,4,2,21,30
2016599,52572,train,56,6,16,6
176598,52574,train,5,3,16,20
693008,52578,train,16,4,9,2
1696166,52579,train,10,0,15,25
3207020,52583,train,49,2,11,11
2590872,52584,train,28,2,15,30
355269,52586,train,11,1,10,30
1566261,52588,train,54,3,14,7
930462,52591,train,13,3,9,16
3116289,52593,train,5,6,10,30
3208165,52595,train,18,3,15,30
1509396,52597,train,26,2,15,7
627330,52598,train,71,6,18,4
2749253,52599,train,5,0,12,30
1264207,52600,train,10,4,10,10
383264,52601,train,8,0,1,8
548516,52602,train,4,4,10,8
651751,52604,train,18,2,15,30
2577294,52605,train,32,5,12,4
1140587,52606,train,5,2,13,30
211652,52607,train,5,2,15,1
113961,52608,train,23,0,16,7
457136,52609,train,22,5,15,14
181541,52610,train,10,6,11,6
997959,52613,train,7,6,14,5
1733408,52614,train,8,6,15,17
190023,52615,train,5,2,17,8
403539,52617,train,10,6,17,8
3364710,52618,train,16,1,19,10
2679092,52622,train,8,0,12,18
552628,52623,train,4,1,11,16
304131,52624,train,15,6,11,13
1127861,52625,train,4,3,11,30
